//DATASET,
//created,Wed, 02 Dec 2020 15:11:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.9156902343598
191.80953125,192.009375,-58.1676157296844
192.009375,192.20921875,-57.5971933491148
192.20921875,192.4090625,-57.268961543923
192.4090625,192.60890625,-57.2065159587475
192.60890625,192.80875,-57.3709675471184
192.80875,193.00859375,-57.6529906087832
193.00859375,193.2084375,-57.8932731873054
193.2084375,193.40828125,-57.9348766790625
193.40828125,193.608125,-57.6971903443429
193.608125,193.80796875,-57.2355273218555
193.80796875,194.0078125,-56.7401672883075
194.0078125,194.20765625,-56.4539042518333
194.20765625,194.4075,-56.5276713728589
194.4075,194.60734375,-56.8886535932398
194.60734375,194.8071875,-57.2047471043816
194.8071875,195.00703125,-57.0022435005293
195.00703125,195.206875,-55.9190523966184
195.206875,195.40671875,-53.9131923482851
195.40671875,195.6065625,-51.401784669773
195.6065625,195.80640625,-49.1265921309467
195.80640625,196.00625,-47.8619301058983
196.00625,196.20609375,-48.0866467228405

