//DATASET,
//created,Wed, 17 Feb 2021 00:17:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
192.0094,192.2092,-58.3212
192.2092,192.4091,-58.0291
192.4091,192.6089,-57.9971
192.6089,192.8088,-58.1871
192.8088,193.0086,-58.4924
193.0086,193.2084,-58.7566
193.2084,193.4083,-58.8255
193.4083,193.6081,-58.6191
193.6081,193.808,-58.1912
193.808,194.0078,-57.7289
194.0078,194.2077,-57.4717
194.2077,194.4075,-57.5707
194.4075,194.6073,-57.9587
194.6073,194.8072,-58.3138
194.8072,195.007,-58.1731
195.007,195.2069,-57.1792
195.2069,195.4067,-55.287
195.4067,195.6066,-52.8963
195.6066,195.8064,-50.7228
195.8064,196.0062,-49.514
196.0062,196.2061,-49.7325

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,0.7915
192.2,1.7805
193.7,1.5231
194.7,1.2938
195.5,6.4719
195.8,9.4174



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5552
191.8095,192.0094,-57.7813
192.0094,192.2092,-57.1873
192.2092,192.4091,-56.8385
192.4091,192.6089,-56.7589
192.6089,192.8088,-56.9089
192.8088,193.0086,-57.1779
193.0086,193.2084,-57.4046
193.2084,193.4083,-57.4309
193.4083,193.6081,-57.1755
193.6081,193.808,-56.6946
193.808,194.0078,-56.1805
194.0078,194.2077,-55.8777
194.2077,194.4075,-55.9372
194.4075,194.6073,-56.2831
194.6073,194.8072,-56.5772
194.8072,195.007,-56.3397
195.007,195.2069,-55.2058
195.2069,195.4067,-53.1352
195.4067,195.6066,-50.5549
195.6066,195.8064,-48.2219
195.8064,196.0062,-46.9254
196.0062,196.2061,-47.1537

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.8067
192,2.472
192.1,2.7305
192.5,3.1226
193.9,3.4934
194.5,3.345
194.7,3.0084
195.3,6.2509
195.6,10.0485



//TRACE,Optical Spectrum,Input 1 (Run 10) 
