//DATASET,
//created,Sun, 07 Feb 2021 13:19:08 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
#(THz),(dBm)
191.8,1.7677
191.9,2.1206
192,2.4303
192.2,2.8841
192.3,3.0151
192.5,3.0756
192.7,2.9047
192.9,2.6095
193.1,2.3494
193.4,2.3562
194.1,3.7237
194.2,3.7347
194.4,3.4872
194.6,3.0798
195.5,8.7106
195.8,11.8684

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5935
191.8095,192.0094,-57.8223
192.0094,192.2092,-57.2308
192.2092,192.4091,-56.8842
192.4091,192.6089,-56.8064
192.6089,192.8088,-56.958
192.8088,193.0086,-57.2283
193.0086,193.2084,-57.4565
193.2084,193.4083,-57.4844
193.4083,193.6081,-57.2308
193.6081,193.808,-56.752
193.808,194.0078,-56.2398
194.0078,194.2077,-55.9388
194.2077,194.4075,-55.9999
194.4075,194.6073,-56.3473
194.6073,194.8072,-56.6438
194.8072,195.007,-56.41
