//DATASET,
//created,Sun, 07 Feb 2021 15:32:49 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.5,8.6014
195.6,9.8423
195.7,10.9247

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6402
191.8095,192.0094,-57.8724
192.0094,192.2092,-57.2839
192.2092,192.4091,-56.94
192.4091,192.6089,-56.8644
192.6089,192.8088,-57.0178
192.8088,193.0086,-57.2898
193.0086,193.2084,-57.5198
193.2084,193.4083,-57.5496
193.4083,193.6081,-57.2984
193.6081,193.808,-56.8221
193.808,194.0078,-56.3124
194.0078,194.2077,-56.0135
194.2077,194.4075,-56.0764
194.4075,194.6073,-56.4258
194.6073,194.8072,-56.7251
194.8072,195.007,-56.4959
195.007,195.2069,-55.3739
195.2069,195.4067,-53.3186
195.4067,195.6066,-50.7546
195.6066,195.8064,-48.4352
195.8064,196.0062,-47.1462
196.0062,196.2061,-47.3736



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.2443
191.8,2.0594
192,2.7422
192.1,3.0087
192.4,3.4229
192.6,3.3709
192.7,3.2674
192.8,3.1311
192.9,2.9823
193,2.8422
193.1,2.7324
193.2,2.6731
193.3,2.6787
193.5,2.9074
193.6,3.1182
193.7,3.3689
193.8,3.6321
193.9,3.8745
194,4.0642
194.1,4.177
194.2,4.1938
194.3,4.1158
194.4,3.9572
194.5,3.7573
194.6,3.5631
194.7,3.4352
195,4.0537
195.2,5.6522
195.3,6.782
195.4,8.0554
195.5,9.3796
195.8,12.6008

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3076
191.8095,192.0094,-57.5158
192.0094,192.2092,-56.9055
192.2092,192.4091,-56.5427
192.4091,192.6089,-56.4513
192.6089,192.8088,-56.5914
192.8088,193.0086,-56.8514
193.0086,193.2084,-57.0689
193.2084,193.4083,-57.0846
193.4083,193.6081,-56.817
193.6081,193.808,-56.3229
193.808,194.0078,-55.7958
194.0078,194.2077,-55.4817
194.2077,194.4075,-55.5315
194.4075,194.6073,-55.8669
194.6073,194.8072,-56.146
194.8072,195.007,-55.8845
195.007,195.2069,-54.7156
195.2069,195.4067,-52.6003
195.4067,195.6066,-49.9727
195.6066,195.8064,-47.5997
195.8064,196.0062,-46.2814
196.0062,196.2061,-46.5121



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.7889
192.5,3.5844
193.3,2.8557
193.5,3.0907
193.8,3.826
194.3,4.3239
194.6,3.7797
194.7,3.6559
194.8,3.6648
195.3,7.0568
195.5,9.6794

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1795
191.8095,192.0094,-57.3785
192.0094,192.2092,-56.7598
192.2092,192.4091,-56.3897
192.4091,192.6089,-56.2922
192.6089,192.8088,-56.4272
192.8088,193.0086,-56.6825
193.0086,193.2084,-56.8953
193.2084,193.4083,-56.9055
193.4083,193.6081,-56.6316
193.6081,193.808,-56.1307
193.808,194.0078,-55.5969
194.0078,194.2077,-55.2769
194.2077,194.4075,-55.3216
194.4075,194.6073,-55.6518
194.6073,194.8072,-55.9231
194.8072,195.007,-55.6492
195.007,195.2069,-54.4621
195.2069,195.4067,-52.3237
195.4067,195.6066,-49.6715
195.6066,195.8064,-47.2779
195.8064,196.0062,-45.9482
196.0062,196.2061,-46.1802



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.6264
191.8,2.472
191.9,2.8498
192,3.1833
192.1,3.463
192.3,3.8304
192.4,3.9108
192.7,3.7804
192.9,3.5095
193,3.3766
193.2,3.223
193.4,3.3264
193.9,4.4969
194,4.6964
194.3,4.7728
194.6,4.2468
194.7,4.132
195,4.8156
195.2,6.4809
195.4,8.9626
195.5,10.3258

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.9035
191.8095,192.0094,-57.0827
192.0094,192.2092,-56.4458
192.2092,192.4091,-56.06
192.4091,192.6089,-55.9493
192.6089,192.8088,-56.0733
192.8088,193.0086,-56.3187
193.0086,193.2084,-56.5212
193.2084,193.4083,-56.5197
193.4083,193.6081,-56.2322
193.6081,193.808,-55.7165
193.808,194.0078,-55.1683
194.0078,194.2077,-54.8356
194.2077,194.4075,-54.8695
194.4075,194.6073,-55.1881
194.6073,194.8072,-55.4427
194.8072,195.007,-55.142
195.007,195.2069,-53.9159
195.2069,195.4067,-51.7275
195.4067,195.6066,-49.0222
195.6066,195.8064,-46.5841
195.8064,196.0062,-45.2299
196.0062,196.2061,-45.4646



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.6542
192,2.9814
192.1,3.2551
192.2,3.4668
192.5,3.6965
192.6,3.645
192.7,3.5456
193,3.132
193.2,2.9713
193.5,3.2211
194,4.407
194.2,4.5459
195.1,5.1571
195.4,8.5473
195.5,9.8927

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0884
191.8095,192.0094,-57.2809
192.0094,192.2092,-56.6562
192.2092,192.4091,-56.2809
192.4091,192.6089,-56.179
192.6089,192.8088,-56.3104
192.8088,193.0086,-56.5625
193.0086,193.2084,-56.7718
193.2084,193.4083,-56.7782
193.4083,193.6081,-56.4998
193.6081,193.808,-55.994
193.808,194.0078,-55.4554
194.0078,194.2077,-55.1313
194.2077,194.4075,-55.1724
194.4075,194.6073,-55.4988
194.6073,194.8072,-55.7646
194.8072,195.007,-55.4818
195.007,195.2069,-54.2819
195.2069,195.4067,-52.127
195.4067,195.6066,-49.4572
195.6066,195.8064,-47.049
195.8064,196.0062,-45.7112
196.0062,196.2061,-45.9441



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.9206
191.7,1.3262
191.9,2.0606
192.2,2.8186
192.3,2.948
192.5,3.0058
192.7,2.8326
192.8,2.6903
192.9,2.5355
193,2.3894
193.1,2.2732
193.2,2.2071
193.3,2.2052
193.5,2.4169
193.6,2.6186
193.7,2.8599
193.8,3.1138
193.9,3.3471
194,3.5285
194.1,3.6336
194.2,3.6435
194.3,3.559
194.8,2.8337
194.9,3.0082
195,3.4081
