//DATASET,
//created,Mon, 01 Feb 2021 19:08:41 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.1,4.2852
195.2,5.1905
195.3,6.2988
195.4,7.5499
195.5,8.8523
195.6,10.1028
195.7,11.1933
195.8,12.0236



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.0947
191.8095,192.0094,-58.3595
192.0094,192.2092,-57.8008
192.2092,192.4091,-57.4827
192.4091,192.6089,-57.4288
192.6089,192.8088,-57.6004
192.8088,193.0086,-57.889
193.0086,193.2084,-58.136
193.2084,193.4083,-58.1852
193.4083,193.6081,-57.9563
193.6081,193.808,-57.5042
193.808,194.0078,-57.0182
194.0078,194.2077,-56.7401
194.2077,194.4075,-56.8209
194.4075,194.6073,-57.1895
194.6073,194.8072,-57.5165
194.8072,195.007,-57.3314
195.007,195.2069,-56.2733
195.2069,195.4067,-54.2995
195.4067,195.6066,-51.8222
195.6066,195.8064,-49.5756
195.8064,196.0062,-48.3267
196.0062,196.2061,-48.5497

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.5015
191.8,1.2571
192.9,1.957
194.3,2.8381
195.2,4.0409
195.5,7.5395
195.6,8.74



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5736
191.8095,192.0094,-57.801
192.0094,192.2092,-57.2081
192.2092,192.4091,-56.8604
192.4091,192.6089,-56.7817
192.6089,192.8088,-56.9324
192.8088,193.0086,-57.202
193.0086,193.2084,-57.4295
193.2084,193.4083,-57.4565
193.4083,193.6081,-57.202
193.6081,193.808,-56.7221
193.808,194.0078,-56.2089
194.0078,194.2077,-55.907
194.2077,194.4075,-55.9673
194.4075,194.6073,-56.3139
194.6073,194.8072,-56.6091
194.8072,195.007,-56.3735
195.007,195.2069,-55.2421
195.2069,195.4067,-53.1748
195.4067,195.6066,-50.5981
195.6066,195.8064,-48.268
