//DATASET,
//created,Mon, 15 Feb 2021 22:38:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.6,10.6925

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2901
191.8095,192.0094,-57.4971
192.0094,192.2092,-56.8857
192.2092,192.4091,-56.5218
192.4091,192.6089,-56.4296
192.6089,192.8088,-56.569
192.8088,193.0086,-56.8283
193.0086,193.2084,-57.0452
193.2084,193.4083,-57.0602
193.4083,193.6081,-56.7917
193.6081,193.808,-56.2967
193.808,194.0078,-55.7687
194.0078,194.2077,-55.4538
194.2077,194.4075,-55.5029
194.4075,194.6073,-55.8376
194.6073,194.8072,-56.1156
194.8072,195.007,-55.8525
195.007,195.2069,-54.681
195.2069,195.4067,-52.5626
195.4067,195.6066,-49.9316
195.6066,195.8064,-47.5559
195.8064,196.0062,-46.236
196.0062,196.2061,-46.4668



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.9568
192.4,3.3017
192.8,3.0019
194.4,3.792
194.9,3.4487
195.5,9.1444

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.408
191.8095,192.0094,-57.6235
192.0094,192.2092,-57.0198
192.2092,192.4091,-56.6627
192.4091,192.6089,-56.5761
192.6089,192.8088,-56.7202
192.8088,193.0086,-56.9838
193.0086,193.2084,-57.2051
193.2084,193.4083,-57.2251
193.4083,193.6081,-56.9624
193.6081,193.808,-56.4737
193.808,194.0078,-55.9519
194.0078,194.2077,-55.6423
194.2077,194.4075,-55.6961
194.4075,194.6073,-56.0358
194.6073,194.8072,-56.321
194.8072,195.007,-56.0692
195.007,195.2069,-54.9145
195.2069,195.4067,-52.8173
195.4067,195.6066,-50.2089
195.6066,195.8064,-47.8522
195.8064,196.0062,-46.5427
196.0062,196.2061,-46.7724



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
194.2,2.8601
194.5,2.3745
195.5,7.4361

//NoiseBins
