//DATASET,
//created,Tue, 02 Feb 2021 19:02:18 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4091,192.6089,-55.8956
192.6089,192.8088,-56.0179
192.8088,193.0086,-56.2617
193.0086,193.2084,-56.4626
193.2084,193.4083,-56.4593
193.4083,193.6081,-56.1696
193.6081,193.808,-55.6516
193.808,194.0078,-55.1011
194.0078,194.2077,-54.7665
194.2077,194.4075,-54.7986
194.4075,194.6073,-55.1155
194.6073,194.8072,-55.3675
194.8072,195.007,-55.0626
195.007,195.2069,-53.8303
195.2069,195.4067,-51.6341
195.4067,195.6066,-48.9205
195.6066,195.8064,-46.4753
195.8064,196.0062,-45.1173
196.0062,196.2061,-45.3525



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.0498
192,2.7319
192.1,2.9982
192.3,3.3416
192.7,3.2554
193.1,2.7198
193.4,2.7448
193.5,2.8939
193.6,3.1044
193.8,3.6179
193.9,3.86
194.1,4.1621
194.3,4.1005
194.4,3.9417
194.5,3.7417
194.6,3.5472
194.7,3.4189
194.9,3.6144
195.1,4.7086
195.4,8.0343
195.5,9.3575
195.6,10.6272

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.317
191.8095,192.0094,-57.5259
192.0094,192.2092,-56.9162
192.2092,192.4091,-56.5539
192.4091,192.6089,-56.463
192.6089,192.8088,-56.6034
192.8088,193.0086,-56.8638
193.0086,193.2084,-57.0816
193.2084,193.4083,-57.0977
193.4083,193.6081,-56.8306
193.6081,193.808,-56.337
193.808,194.0078,-55.8104
194.0078,194.2077,-55.4967
194.2077,194.4075,-55.5469
194.4075,194.6073,-55.8827
194.6073,194.8072,-56.1624
194.8072,195.007,-55.9018
195.007,195.2069,-54.7342
195.2069,195.4067,-52.6206
195.4067,195.6066,-49.9948
195.6066,195.8064,-47.6234
195.8064,196.0062,-46.3059
196.0062,196.2061,-46.5365



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.3054
192.1,3.2796
192.2,3.492
192.3,3.6375
192.4,3.7138
192.5,3.7233
192.7,3.5733
192.8,3.4413
193.2,3.001
193.3,3.0119
193.4,3.0969
193.7,3.7271
193.9,4.2456
194.2,4.581
194.6,3.9708
194.7,3.8507
195,4.508
195.1,5.1999
195.2,6.1463
195.3,7.2991
195.4,8.5963
195.5,9.9438

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0666
191.8095,192.0094,-57.2575
192.0094,192.2092,-56.6314
192.2092,192.4091,-56.2548
192.4091,192.6089,-56.1519
192.6089,192.8088,-56.2824
192.8088,193.0086,-56.5337
193.0086,193.2084,-56.7423
193.2084,193.4083,-56.7477
193.4083,193.6081,-56.4682
193.6081,193.808,-55.9612
193.808,194.0078,-55.4216
194.0078,194.2077,-55.0964
194.2077,194.4075,-55.1367
194.4075,194.6073,-55.4621
194.6073,194.8072,-55.7266
194.8072,195.007,-55.4417
195.007,195.2069,-54.2387
195.2069,195.4067,-52.0799
195.4067,195.6066,-49.4059
195.6066,195.8064,-46.9941
195.8064,196.0062,-45.6544
196.0062,196.2061,-45.8875



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.5557
192,2.8797
192.2,3.3593
192.3,3.5016
192.4,3.575
192.5,3.5819
192.7,3.4273
192.8,3.2933
192.9,3.1466
193,3.0088
193.8,3.8228
194.1,4.3768
194.2,4.3962
194.3,4.3206
194.4,4.1644
194.5,3.9672
194.6,3.7762
194.7,3.6524
194.8,3.6611
194.9,3.8608
195.1,4.9743
195.2,5.9105
195.5,9.6745
195.6,10.9563

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.1816
191.8095,192.0094,-57.3808
192.0094,192.2092,-56.7622
192.2092,192.4091,-56.3922
192.4091,192.6089,-56.2948
192.6089,192.8088,-56.4299
192.8088,193.0086,-56.6853
193.0086,193.2084,-56.8981
193.2084,193.4083,-56.9084
193.4083,193.6081,-56.6346
193.6081,193.808,-56.1338
193.808,194.0078,-55.6001
194.0078,194.2077,-55.2802
194.2077,194.4075,-55.325
194.4075,194.6073,-55.6553
194.6073,194.8072,-55.9267
194.8072,195.007,-55.653
195.007,195.2069,-54.4663
195.2069,195.4067,-52.3282
195.4067,195.6066,-49.6764
195.6066,195.8064,-47.2831
195.8064,196.0062,-45.9536
196.0062,196.2061,-46.1856



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.5793
192.1,2.2179
193.8,2.5673
194.8,2.1959
194.9,2.3512
195.1,3.3466
195.2,4.2098
195.4,6.4763
195.5,7.7324
195.6,8.9402

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.0121
191.8095,192.0094,-58.2709
192.0094,192.2092,-57.7068
192.2092,192.4091,-57.3841
192.4091,192.6089,-57.3262
192.6089,192.8088,-57.4946
192.8088,193.0086,-57.7801
193.0086,193.2084,-58.024
193.2084,193.4083,-58.0697
193.4083,193.6081,-57.8368
193.6081,193.808,-57.3802
193.808,194.0078,-56.8899
194.0078,194.2077,-56.608
194.2077,194.4075,-56.6856
194.4075,194.6073,-57.0507
194.6073,194.8072,-57.3726
194.8072,195.007,-57.1795
195.007,195.2069,-56.1099
195.2069,195.4067,-54.1213
195.4067,195.6066,-51.6282
195.6066,195.8064,-49.3685
195.8064,196.0062,-48.1123
196.0062,196.2061,-48.3361



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,0.7166
193.8,1.6413
194.1,2.0902
194.3,1.9775
195.4,5.1032
195.5,6.3
195.8,9.2292

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.6262
191.8095,192.0094,-58.929
192.0094,192.2092,-58.405
192.2092,192.4091,-58.1172
192.4091,192.6089,-58.0886
192.6089,192.8088,-58.2816
192.8088,193.0086,-58.5896
193.0086,193.2084,-58.8566
193.2084,193.4083,-58.9287
193.4083,193.6081,-58.7259
193.6081,193.808,-58.3019
193.808,194.0078,-57.8434
194.0078,194.2077,-57.5896
194.2077,194.4075,-57.6915
194.4075,194.6073,-58.0826
194.6073,194.8072,-58.4423
194.8072,195.007,-58.3088
195.007,195.2069,-57.3252
195.2069,195.4067,-55.4461
195.4067,195.6066,-53.0693
195.6066,195.8064,-50.9075
195.8064,196.0062,-49.7052
196.0062,196.2061,-49.923



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,2.0101
191.9,2.3716
192,2.6895
192.1,2.9545
192.2,3.1582
192.3,3.2957
192.4,3.3647
192.5,3.3676
192.6,3.3106
192.7,3.2061
193,2.7784
193.4,2.6901
194.1,4.1004
194.2,4.1162
194.4,3.8778
194.5,3.6769
194.6,3.4815
194.7,3.3519
195,3.9627
195.2,5.5532
195.3,6.6784
195.4,7.9471
195.5,9.2665
195.6,10.5328

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3558
191.8095,192.0094,-57.5676
192.0094,192.2092,-56.9605
192.2092,192.4091,-56.6004
192.4091,192.6089,-56.5113
192.6089,192.8088,-56.6533
192.8088,193.0086,-56.915
193.0086,193.2084,-57.1344
193.2084,193.4083,-57.1521
193.4083,193.6081,-56.8869
193.6081,193.808,-56.3953
193.808,194.0078,-55.8708
194.0078,194.2077,-55.5589
