//DATASET,
//created,Sun, 06 Dec 2020 21:48:21 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,1.75773441619792
192.3,2.03736746103978
193.5,1.3137717789594
194.2,2.40556841784045
195,1.95571820547235
195.5,6.77377783464695
195.8,9.74787852933984



//TRACE,Optical Spectrum,Input 1 (Run 7) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.7281206221288
191.80953125,192.009375,-57.9665922986023
192.009375,192.20921875,-57.3838833013154
192.20921875,192.4090625,-57.0449802892226
192.4090625,192.60890625,-56.9735997041605
192.60890625,192.80875,-57.1305360147919
192.80875,193.00859375,-57.4057448332695
193.00859375,193.2084375,-57.6389967783355
193.2084375,193.40828125,-57.6725959165812
193.40828125,193.608125,-57.425686820052
193.608125,193.80796875,-56.9540314908887
193.80796875,194.0078125,-56.4489087973356
194.0078125,194.20765625,-56.1540619116705
194.20765625,194.4075,-56.2204222082357
194.4075,194.60734375,-56.5735174813957
194.60734375,194.8071875,-56.8781722286295
194.8071875,195.00703125,-56.6574726801131
195.00703125,195.206875,-55.5478774427214
195.206875,195.40671875,-53.5083602135208
195.40671875,195.6065625,-50.9611827962317
195.6065625,195.80640625,-48.6559062091189
195.80640625,196.00625,-47.3747116929657
196.00625,196.20609375,-47.6012688714049

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.847187960210626
191.7,1.24981745929944
191.8,1.63043705661865
191.9,1.97846660421797
192,2.28353679465474
192.1,2.53647697734094
192.2,2.72896433322217
192.3,2.85617444773077
192.4,2.9158188796703
192.5,2.91028720918884
192.6,2.84558262215657
192.7,2.73406868775837
192.8,2.59034630829353
192.9,2.43417592663376
193,2.28670553937883
193.1,2.16912056925074
193.2,2.10140570145697
193.3,2.09784372971616
193.4,2.16715942079424
193.6,2.50527467147487
193.7,2.74447840562644
193.8,2.99621496360334
193.9,3.2275767444602
194,3.40704628385364
194.1,3.51040004668025
194.2,3.51872848405784
194.3,3.43271084349929
194.4,3.26612133135315
194.5,3.05740038432261
194.6,2.85238775614149
194.7,2.71070523819228
194.8,2.69648691117954
194.9,2.86691054669306
195,3.26170042059692
195.1,3.90266232294369
195.2,4.79078827385815
195.3,5.88045908128889
195.4,7.1123603730383
195.5,8.39584993430076
195.6,9.62895596194964
195.7,10.7046601791062
195.8,11.5238072604562
195.9,12.0149415029035



//TRACE,Optical Spectrum,Input 1 (Run 8) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.6089431616792
191.80953125,192.009375,-57.8388601545809
192.009375,192.20921875,-57.2483397297299
192.20921875,192.4090625,-56.9026542602442
192.4090625,192.60890625,-56.8255975747885
192.60890625,192.80875,-56.9777631669223
192.80875,193.00859375,-57.2486491657873
193.00859375,193.2084375,-57.4774410357657
193.2084375,193.40828125,-57.5059583216411
193.40828125,193.608125,-57.2531876296229
193.608125,193.80796875,-56.7751768875553
193.80796875,194.0078125,-56.26384380446
194.0078125,194.20765625,-55.9635394001818
194.20765625,194.4075,-56.0251971385558
194.4075,194.60734375,-56.3732921165565
194.60734375,194.8071875,-56.6706917650478
194.8071875,195.00703125,-56.4384326400683
195.00703125,195.206875,-55.3120389981959
195.206875,195.40671875,-53.2510954027587
195.40671875,195.6065625,-50.6811486194692
195.6065625,195.80640625,-48.3567280333463
195.80640625,196.00625,-47.065015693508
196.00625,196.20609375,-47.2927444139323

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.95967351277071
191.7,1.36684971708636
191.8,1.75192258460965
191.9,2.10425768509765
192.1,2.67023987779386
192.2,2.86631582234012
192.3,2.99681912662201
192.4,3.05945539833461
192.5,3.05663055788383
192.6,2.99437909198299
192.7,2.88512027047742
192.8,2.74351872651719
192.9,2.58941606828875
193,2.44404357594199
193.1,2.32866285565418
193.2,2.26332773790008
193.4,2.33451133995429
193.5,2.47615043849326
193.6,2.67886646943616
193.8,3.17633294060201
193.9,3.41081461759622
194,3.59318748300844
194.2,3.70993354533901
194.3,3.62617368051663
194.4,3.46184780620231
194.6,3.0536916315695
195,3.48602611916742
195.1,4.13616627265126
195.2,5.03477506697367
195.3,6.13581222003308
195.4,7.37946642075461
195.6,9.91818065597288
195.7,11.0029014774787
195.9,12.3241441896983



//TRACE,Optical Spectrum,Input 1 (Run 9) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.3930336348232
191.80953125,192.009375,-57.607439848744
192.009375,192.20921875,-57.0027583358386
192.20921875,192.4090625,-56.6447808429181
192.4090625,192.60890625,-56.5574425743994
192.60890625,192.80875,-56.7009731035233
192.80875,193.00859375,-56.964040121726
193.00859375,193.2084375,-57.1847647291776
193.2084375,193.40828125,-57.2040824003766
193.40828125,193.608125,-56.9406889036003
193.608125,193.80796875,-56.4511516028308
193.80796875,194.0078125,-55.928553077491
194.0078125,194.20765625,-55.618354480103
194.20765625,194.4075,-55.6714990036848
194.4075,194.60734375,-56.0105548608198
194.60734375,194.8071875,-56.2948337020369
194.8071875,195.00703125,-56.0416343844301
195.00703125,195.206875,-54.8847657534497
195.206875,195.40671875,-52.7849271193174
195.40671875,195.6065625,-50.1736515787981
195.6065625,195.80640625,-47.814494236338
195.80640625,196.00625,-46.5037022100217
196.00625,196.20609375,-46.7335572005263

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.16357044785305
192,2.6488926261498
192.6,3.26409501067817
193,2.72924236544843
193.1,2.61785717859899
193.5,2.78501052187513
193.6,2.99352763928578
193.9,3.7429607454599
194.1,4.04142054606285
194.3,3.97685408899931
194.8,3.28771135510877
194.9,3.47602289927129
195.3,6.59867808296941
195.7,11.543508562292



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.4444342690107
191.80953125,192.009375,-57.6625345238608
192.009375,192.20921875,-57.0612253730036
192.20921875,192.4090625,-56.7061747186651
192.4090625,192.60890625,-56.6212839759031
192.60890625,192.80875,-56.7668693365238
192.80875,193.00859375,-57.0317963788057
193.00859375,193.2084375,-57.2544400783964
193.2084375,193.40828125,-57.275947091181
193.40828125,193.608125,-57.0150829509285
193.608125,193.80796875,-56.5282911945694
193.80796875,194.0078125,-56.0083762311851
194.0078125,194.20765625,-55.7005339186255
194.20765625,194.4075,-55.7557044655039
194.4075,194.60734375,-56.096910029259
194.60734375,194.8071875,-56.3843099393167
194.8071875,195.00703125,-56.1360956300663
195.00703125,195.206875,-54.9864868649619
195.206875,195.40671875,-52.8959166211374
195.40671875,195.6065625,-50.2944888866688
195.6065625,195.80640625,-47.94360729012
195.80640625,196.00625,-46.6373602909148
196.00625,196.20609375,-46.8667086605435

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.2,3.0559992652272
192.9,2.80380387531217
193.1,2.54899195703796
194.2,3.97398917774721
194.5,3.52943086401228
195.5,9.05924569535418



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.1363931552542
191.80953125,192.009375,-57.3323417755989
192.009375,192.20921875,-56.710812112387
192.20921875,192.4090625,-56.3382160429189
192.4090625,192.60890625,-56.238658647482
192.60890625,192.80875,-56.3719371517408
192.80875,193.00859375,-56.6257294900459
193.00859375,193.2084375,-56.8368847906491
193.2084375,193.40828125,-56.8452777180134
193.40828125,193.608125,-56.5692510348627
193.608125,193.80796875,-56.0659919189217
193.80796875,194.0078125,-55.5299794935788
194.0078125,194.20765625,-55.2080084838967
194.20765625,194.4075,-55.2510428426476
194.4075,194.60734375,-55.5793842901082
194.60734375,194.8071875,-55.8481015246489
194.8071875,195.00703125,-55.5700123429858
195.00703125,195.206875,-54.3768518314402
195.206875,195.40671875,-52.2306580484237
195.40671875,195.6065625,-49.5701347040795
195.6065625,195.80640625,-47.1696031011816
195.80640625,196.00625,-45.8360932514575
196.00625,196.20609375,-46.0684815148444

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.40611006381522
191.7,1.83133138907206
191.8,2.23407854938703
192,2.92897533148747
192.1,3.20112270298169
192.3,3.5550145920657
192.5,3.6374431011195
192.6,3.58492766720043
192.8,3.35143471706532
192.9,3.20553851109841
193,3.06849221661385
193.1,2.96185979932085
193.4,2.99870342418287
193.6,3.36782360044243
193.7,3.62330346197418
193.9,4.1380554253424
194,4.33195111146258
194.1,4.44850220519013
194.2,4.46879480492183
194.3,4.39399567852099
194.4,4.23865380831608
194.5,4.04246293725281
194.6,3.85263341398165
194.7,3.73025895719676
194.8,3.74094551053431
194.9,3.94296997075115
195.1,5.06290482342676
195.2,6.00311828919079
195.3,7.14926658785911
195.4,8.43956614015546
195.5,9.78026545428157
195.6,11.0660656237572



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.1227728752113
191.80953125,192.009375,-57.3177413036534
192.009375,192.20921875,-56.6953170159672
192.20921875,192.4090625,-56.3219448810256
192.4090625,192.60890625,-56.2217390468162
192.60890625,192.80875,-56.3544737988143
192.80875,193.00859375,-56.607774464755
193.00859375,193.2084375,-56.818422468434
193.2084375,193.40828125,-56.826235886744
193.40828125,193.608125,-56.5495385382373
193.608125,193.80796875,-56.0455505669257
193.80796875,194.0078125,-55.5088255589235
194.0078125,194.20765625,-55.1862294171937
194.20765625,194.4075,-55.2287274573267
194.4075,194.60734375,-55.5565011106799
194.60734375,194.8071875,-55.8243934177083
194.8071875,195.00703125,-55.5449832598105
195.00703125,195.206875,-54.3498946881109
195.206875,195.40671875,-52.2012372290485
195.40671875,195.6065625,-49.5380967247615
195.6065625,195.80640625,-47.1353669183835
195.80640625,196.00625,-45.8006502938082
196.00625,196.20609375,-46.0331731679165

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.3,3.57111532824259
192.4,3.64596821725691
192.5,3.65419621021084
192.6,3.60196160494777
192.7,3.50191111452638
192.8,3.36896960508838
193.5,3.17191206251425
193.6,3.38769606034267
194,4.35326020301777
194.2,4.49068359781215
194.4,4.26106020405905
194.6,3.87567829996812
194.7,3.75374868597228
194.8,3.76500902848219
194.9,3.96776154724811
195.2,6.03104943466725
195.4,8.47014393406446
195.5,9.81216131662879



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-57.518618208017
191.80953125,192.009375,-56.6700469449885
192.009375,192.20921875,-56.0078932126019
192.20921875,192.4090625,-55.6000727590531
192.4090625,192.60890625,-55.4711066660876
192.60890625,192.80875,-55.5797519031866
192.80875,193.00859375,-55.8112926857026
193.00859375,193.2084375,-55.999488434147
193.2084375,193.40828125,-55.9816201673457
193.40828125,193.608125,-55.6751521325039
193.608125,193.80796875,-55.1387739110985
193.80796875,194.0078125,-54.5703744540223
194.0078125,194.20765625,-54.2200141008011
194.20765625,194.4075,-54.2387421362319
194.4075,194.60734375,-54.5414030521982
194.60734375,194.8071875,-54.7727851720037
194.8071875,195.00703125,-54.4347687428322
195.00703125,195.206875,-53.1539658914062
195.206875,195.40671875,-50.8956986334085
195.40671875,195.6065625,-48.1161476545592
195.6065625,195.80640625,-45.615692560035
195.80640625,196.00625,-44.2273462125837
196.00625,196.20609375,-44.4658548920019

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.99067270349216
192,3.60402334337838
192.2,4.12522659712021
192.6,4.3581901457741
192.8,4.14743803557766
192.9,4.01228733282987
193.7,4.5424445935196
193.9,5.09030229057391
194,5.29928592250366
194.3,5.39937942881053
194.5,5.07271520760343
194.7,4.79658467491312
195.3,8.47628060376445



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-57.7762849096378
191.80953125,192.009375,-56.9462974520018
192.009375,192.20921875,-56.3010990280519
192.20921875,192.4090625,-55.9079763452935
192.4090625,192.60890625,-55.7912758566319
192.60890625,192.80875,-55.9101883754409
192.80875,193.00859375,-56.1509983749648
193.00859375,193.2084375,-56.3487585114867
193.2084375,193.40828125,-56.3418380808214
193.40828125,193.608125,-56.0480723516723
193.608125,193.80796875,-55.5255225074134
193.80796875,194.0078125,-54.9706474919489
194.0078125,194.20765625,-54.6321366929362
194.20765625,194.4075,-54.6609982305598
194.4075,194.60734375,-54.9743531486763
194.60734375,194.8071875,-55.2212885188219
194.8071875,195.00703125,-54.9082706682983
195.00703125,195.206875,-53.6640688725537
195.206875,195.40671875,-51.4526249457167
195.40671875,195.6065625,-48.7227956139476
195.6065625,195.80640625,-46.2640697183126
195.80640625,196.00625,-44.8986190383743
196.00625,196.20609375,-45.1345714461162

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.74673866536954
191.7,2.18572831738344
191.8,2.60196086464312
191.9,2.98442206189837
192,3.32233037107656
192.2,3.82736876009001
192.3,3.98091462274909
192.4,4.06448489686428
192.5,4.08059983616884
192.6,4.0355129404169
192.8,3.81527123143323
193,3.54494305093039
193.1,3.44498554008965
193.2,3.39630161251511
193.4,3.50547828454075
193.5,3.66838517493239
193.6,3.89349405353699
193.7,4.15889321235987
193.9,4.69293611052877
194.1,5.0202176988296
194.3,4.97983958581521
194.4,4.83135246070001
194.5,4.64279789928808
194.6,4.462221543425
194.7,4.35161416085443
194.8,4.37747870502627
195.2,6.74195877354784
195.3,7.92252662502232
195.6,11.9418954598376



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-59.0499761999139
191.80953125,192.009375,-58.3115259481493
192.009375,192.20921875,-57.7498941787256
192.20921875,192.4090625,-57.4292996105995
192.4090625,192.60890625,-57.3732521997486
192.60890625,192.80875,-57.5430896354054
192.80875,193.00859375,-57.8299997246548
193.00859375,193.2084375,-58.0753245734136
193.2084375,193.40828125,-58.1226636654776
193.40828125,193.608125,-57.8915783371485
193.608125,193.80796875,-57.437061236373
193.80796875,194.0078125,-56.9486815874414
194.0078125,194.20765625,-56.6685597854943
194.20765625,194.4075,-56.7476343170837
194.4075,194.60734375,-57.1142768755208
194.60734375,194.8071875,-57.4385761789952
194.8071875,195.00703125,-57.2491024070883
195.00703125,195.206875,-56.1847882939845
195.206875,195.40671875,-54.2029731904649
195.40671875,195.6065625,-51.7171215789636
195.6065625,195.80640625,-49.4634303948792
195.80640625,196.00625,-48.2105875829808
196.00625,196.20609375,-48.4339891349504

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.543633348773596
191.7,0.933993064703262
191.9,1.63900556402549
192,1.93299448653849
192.1,2.17550310694113
192.2,2.35830626238038
192.7,2.32643941043644
192.8,2.17699372355233
193.1,1.73857819598819
193.2,1.66444131148052
193.3,1.65387104102902
193.4,1.71554189625276
193.5,1.84593890691499
193.6,2.03681814901929
193.7,2.26718220141425
193.8,2.51014683061843
194,2.90472382469449
194.1,3.00091002225968
194.3,2.9106301408514
194.5,2.52240583218833
194.7,2.15697828587527
194.8,2.12923393935308
195,2.65633289814522
195.3,5.19136060555966
195.4,6.39154538229813
195.5,7.64396391561421
195.6,8.84845137612456
195.7,9.89982329666678
195.8,10.7006034192736
195.9,11.1805241105444



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6096875,191.80953125,-58.7257163418703
191.80953125,192.009375,-57.9640154857544
192.009375,192.20921875,-57.3811489378043
192.20921875,192.4090625,-57.0421091139223
192.4090625,192.60890625,-56.970614012382
192.60890625,192.80875,-57.1274540465856
192.80875,193.00859375,-57.4025756058803
193.00859375,193.2084375,-57.6357375211055
193.2084375,193.40828125,-57.6692341092672
193.40828125,193.608125,-57.4222067743772
193.608125,193.80796875,-56.950423281242
193.80796875,194.0078125,-56.4451753560313
194.0078125,194.20765625,-56.1502183978334
194.20765625,194.4075,-56.2164837990191
194.4075,194.60734375,-56.5694781154918
194.60734375,194.8071875,-56.873986403702
194.8071875,195.00703125,-56.6530536419663
195.00703125,195.206875,-55.5431196801976
195.206875,195.40671875,-53.5031705081248
195.40671875,195.6065625,-50.9555340587619
195.6065625,195.80640625,-48.6498714810451
195.80640625,196.00625,-47.3684648796778
196.00625,196.20609375,-47.5950456771417

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.849456797132639
191.7,1.25217800340036
191.8,1.63288742331128
191.9,1.98100381403972
192,2.28615682841939
192.1,2.53917497899925
192.3,2.85901125506372
192.4,2.91871603249996
192.5,2.91323895886028
192.6,2.84858385135378
192.7,2.73711540264932
192.8,2.59343580049933
192.9,2.43730712488233
193,2.28987905222974
193.1,2.17233854188613
193.2,2.10467167372104
193.3,2.10116208361529
193.4,2.1705349139533
193.5,2.30919577599035
193.6,2.50877602317391
193.7,2.74804582713826
193.8,2.99984794852658
193.9,3.2312726577808
194,3.41080075734591
194.1,3.51420809220237
194.2,3.52258509579897
194.3,3.43661299464379
194.4,3.27006914013968
194.5,3.06139905654575
194.6,2.85644806126264
194.7,2.71484392067904
194.8,2.70072669024436
194.9,2.87127860323589
195,3.26622507657174
195.1,3.90737210451542
