//DATASET,
//created,Mon, 01 Feb 2021 15:42:55 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.4067,195.6066,-50.101
195.6066,195.8064,-47.7369
195.8064,196.0062,-46.4234
196.0062,196.2061,-46.6535

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.6093
191.8,2.0036
191.9,2.3649
192,2.6826
192.1,2.9474
192.3,3.2882
192.4,3.3571
192.6,3.3027
192.7,3.1981
193,2.7701
193.1,2.6592
193.4,2.6813
193.5,2.8292
193.7,3.2878
193.8,3.5495
194.3,4.027
194.5,3.6664
194.6,3.4708
194.7,3.3411
194.8,3.3422
195.2,5.5403
195.3,6.6649
195.5,9.2518
195.8,12.4609



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6822
191.8095,192.0094,-57.9174
192.0094,192.2092,-57.3317
192.2092,192.4091,-56.9902
192.4091,192.6089,-56.9166
192.6089,192.8088,-57.0717
192.8088,193.0086,-57.3453
193.0086,193.2084,-57.5768
193.2084,193.4083,-57.6084
193.4083,193.6081,-57.3593
193.6081,193.808,-56.8852
193.808,194.0078,-56.3777
194.0078,194.2077,-56.0807
194.2077,194.4075,-56.1453
194.4075,194.6073,-56.4964
194.6073,194.8072,-56.7983
194.8072,195.007,-56.5731
195.007,195.2069,-55.4571
195.2069,195.4067,-53.4093
195.4067,195.6066,-50.8534
195.6066,195.8064,-48.5407
195.8064,196.0062,-47.2555
196.0062,196.2061,-47.4825

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.8905
191.7,1.2949
191.8,1.6772
191.9,2.0269
192,2.3335
192.1,2.588
192.2,2.7818
192.3,2.9103
192.6,2.9029
192.7,2.7922
192.8,2.6493
192.9,2.4939
193.2,2.1637
193.3,2.1612
193.5,2.3714
193.6,2.5721
193.7,2.8126
193.9,3.2981
194,3.4787
194.1,3.5831
194.2,3.5923
194.4,3.3415
194.5,3.1337
194.6,2.9299
194.9,2.9503
195.1,3.9926
195.2,4.8847
195.4,7.2152
195.5,8.5031
195.6,9.7403
195.7,10.8195
195.8,11.6412



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5454
191.8095,192.0094,-57.7707
192.0094,192.2092,-57.176
192.2092,192.4091,-56.8267
192.4091,192.6089,-56.7466
192.6089,192.8088,-56.8962
192.8088,193.0086,-57.1648
193.0086,193.2084,-57.3912
193.2084,193.4083,-57.417
193.4083,193.6081,-57.1611
193.6081,193.808,-56.6797
193.808,194.0078,-56.1651
194.0078,194.2077,-55.8619
194.2077,194.4075,-55.921
194.4075,194.6073,-56.2665
194.6073,194.8072,-56.56
194.8072,195.007,-56.3216
195.007,195.2069,-55.1862
195.2069,195.4067,-53.1138
195.4067,195.6066,-50.5317
195.6066,195.8064,-48.1971
195.8064,196.0062,-46.8997
196.0062,196.2061,-47.1281

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.4293
191.8,1.8168
191.9,2.1714
192,2.4828
192.1,2.7416
192.3,3.0719
192.4,3.1361
192.5,3.1347
192.6,3.0738
192.7,2.9657
192.9,2.6723
193,2.528
193.1,2.4138
193.5,2.5671
193.6,2.7715
193.8,3.2725
193.9,3.5086
194,3.6925
194.3,3.7294
194.4,3.5663
194.6,3.1611
194.8,3.0189
195,3.6058
195.1,4.2608
195.2,5.165
195.4,7.522
195.5,8.8232
195.6,10.0726
195.8,11.9917



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.741
191.8095,192.0094,-57.9804
192.0094,192.2092,-57.3986
192.2092,192.4091,-57.0604
192.4091,192.6089,-56.9896
192.6089,192.8088,-57.1471
192.8088,193.0086,-57.4228
193.0086,193.2084,-57.6565
193.2084,193.4083,-57.6906
193.4083,193.6081,-57.4444
193.6081,193.808,-56.9734
193.808,194.0078,-56.4689
194.0078,194.2077,-56.1747
194.2077,194.4075,-56.2416
194.4075,194.6073,-56.5952
194.6073,194.8072,-56.9006
194.8072,195.007,-56.6812
195.007,195.2069,-55.5734
195.2069,195.4067,-53.5362
195.4067,195.6066,-50.9915
195.6066,195.8064,-48.6883
195.8064,196.0062,-47.4082
196.0062,196.2061,-47.6347

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.835
191.8,1.6173
191.9,1.9649
192,2.2695
192.1,2.522
192.5,2.8944
192.6,2.8295
192.7,2.7177
192.8,2.5738
193,2.2697
193.2,2.0839
193.3,2.08
193.4,2.149
193.7,2.7253
193.9,3.2077
194,3.3869
194.1,3.49
194.2,3.498
194.3,3.4118
194.4,3.2449
194.7,2.6885
194.8,2.6737
194.9,2.8435
195,3.2374
195.1,3.8774
195.3,5.8528
195.4,7.0835
195.5,8.3657
195.6,9.5977
195.7,10.6724
195.8,11.4908



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.8288
191.8095,192.0094,-57.0026
192.0094,192.2092,-56.3608
192.2092,192.4091,-55.9707
192.4091,192.6089,-55.8565
192.6089,192.8088,-55.9775
192.8088,193.0086,-56.2202
193.0086,193.2084,-56.4199
193.2084,193.4083,-56.4152
193.4083,193.6081,-56.124
193.6081,193.808,-55.6043
193.808,194.0078,-55.0522
194.0078,194.2077,-54.7161
194.2077,194.4075,-54.747
194.4075,194.6073,-55.0626
194.6073,194.8072,-55.3127
194.8072,195.007,-55.0047
195.007,195.2069,-53.768
195.2069,195.4067,-51.5661
195.4067,195.6066,-48.8464
195.6066,195.8064,-46.3961
195.8064,196.0062,-45.0353
196.0062,196.2061,-45.2708

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,2.9289
192,3.265
192.1,3.5471
192.4,4.0011
192.8,3.7476
193.2,3.3248
193.3,3.3409
193.4,3.4316
193.5,3.5931
193.8,4.3571
194,4.8134
194.1,4.9368
194.5,4.5552
195.1,5.6669
195.5,10.5009



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6162
191.8095,192.0094,-57.8467
192.0094,192.2092,-57.2566
192.2092,192.4091,-56.9113
192.4091,192.6089,-56.8346
192.6089,192.8088,-56.9871
192.8088,193.0086,-57.2582
193.0086,193.2084,-57.4873
193.2084,193.4083,-57.5161
193.4083,193.6081,-57.2637
193.6081,193.808,-56.7861
193.808,194.0078,-56.2751
194.0078,194.2077,-55.9752
194.2077,194.4075,-56.0371
194.4075,194.6073,-56.3855
194.6073,194.8072,-56.6834
194.8072,195.007,-56.4518
195.007,195.2069,-55.3264
195.2069,195.4067,-53.2668
195.4067,195.6066,-50.6982
195.6066,195.8064,-48.375
195.8064,196.0062,-47.0839
196.0062,196.2061,-47.3116

//Parameterized
#Frequency,Power
#(THz),(dBm)
192.1,2.6621
192.5,3.0477
194,3.5818
194.8,2.8939
195.2,5.0199
195.5,8.6575



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.9081
191.8095,192.0094,-58.1595
192.0094,192.2092,-57.5886
192.2092,192.4091,-57.2599
192.4091,192.6089,-57.1971
192.6089,192.8088,-57.3613
192.8088,193.0086,-57.643
193.0086,193.2084,-57.883
193.2084,193.4083,-57.9243
193.4083,193.6081,-57.6862
193.6081,193.808,-57.2242
193.808,194.0078,-56.7284
194.0078,194.2077,-56.4418
194.2077,194.4075,-56.5153
194.4075,194.6073,-56.8759
194.6073,194.8072,-57.1916
194.8072,195.007,-56.9883
195.007,195.2069,-55.9041
195.2069,195.4067,-53.8968
195.4067,195.6066,-51.384
195.6066,195.8064,-49.1076
195.8064,196.0062,-47.8423
196.0062,196.2061,-48.067

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.9,1.7886
192.2,2.5216
192.3,2.6439
192.6,2.621
192.7,2.5061
192.9,2.1998
193,2.0492
193.5,2.0485
193.6,2.2432
193.8,2.7243
194,3.1261
194.1,3.2254
194.2,3.2301
194.3,3.1407
194.4,2.9707
194.5,2.7581
194.6,2.5485
194.7,2.401
194.8,2.3792
195,2.9231
195.1,3.5502
195.2,4.4225
195.4,6.7092
195.5,7.9753
195.6,9.1924
195.7,10.2545
195.8,11.0633



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6085
191.8095,192.0094,-57.8383
192.0094,192.2092,-57.2478
192.2092,192.4091,-56.9021
192.4091,192.6089,-56.825
192.6089,192.8088,-56.9771
192.8088,193.0086,-57.248
193.0086,193.2084,-57.4768
193.2084,193.4083,-57.5053
193.4083,193.6081,-57.2525
193.6081,193.808,-56.7744
193.808,194.0078,-56.2631
194.0078,194.2077,-55.9628
194.2077,194.4075,-56.0244
194.4075,194.6073,-56.3725
194.6073,194.8072,-56.6698
194.8072,195.007,-56.4375
195.007,195.2069,-55.3111
195.2069,195.4067,-53.25
195.4067,195.6066,-50.68
195.6066,195.8064,-48.3555
195.8064,196.0062,-47.0637
196.0062,196.2061,-47.2915

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3673
191.8,1.7524
191.9,2.1048
192.2,2.8669
192.3,2.9974
192.6,2.995
192.7,2.8857
192.8,2.7441
192.9,2.5901
193.1,2.3293
193.2,2.264
193.3,2.263
193.5,2.4768
193.6,2.6796
193.7,2.9221
193.9,3.4116
194,3.594
194.1,3.7
194.2,3.7107
194.4,3.4627
194.5,3.2565
194.6,3.0545
194.7,2.9167
194.9,3.0844
195.1,4.1371
195.2,5.0358
195.3,6.1369
195.4,7.3806
195.5,8.6756
195.7,11.0041
195.8,11.8301



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2454
191.8095,192.0094,-57.4492
192.0094,192.2092,-56.8348
192.2092,192.4091,-56.4685
192.4091,192.6089,-56.3741
192.6089,192.8088,-56.5117
192.8088,193.0086,-56.7695
193.0086,193.2084,-56.9847
193.2084,193.4083,-56.9977
193.4083,193.6081,-56.727
193.6081,193.808,-56.2296
193.808,194.0078,-55.6993
194.0078,194.2077,-55.3823
194.2077,194.4075,-55.4297
194.4075,194.6073,-55.7626
194.6073,194.8072,-56.0379
194.8072,195.007,-55.7704
195.007,195.2069,-54.5926
195.2069,195.4067,-52.4661
195.4067,195.6066,-49.8266
195.6066,195.8064,-47.4436
195.8064,196.0062,-46.1198
196.0062,196.2061,-46.3511

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.7241
192,2.81
192.1,3.0786
192.3,3.4262
192.5,3.5034
192.7,3.3462
192.8,3.2111
193.1,2.8157
193.2,2.7576
193.3,2.7646
193.5,2.9963
194.3,4.2167
194.4,4.0593
194.6,3.6682
194.7,3.5423
194.8,3.5484
195,4.1708
195.3,6.9153
195.5,9.525
195.6,10.8011



//TRACE,Optical Spectrum,Input 1 (Run 22) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3438
191.8095,192.0094,-57.5547
192.0094,192.2092,-56.9468
192.2092,192.4091,-56.586
192.4091,192.6089,-56.4963
192.6089,192.8088,-56.6379
192.8088,193.0086,-56.8992
193.0086,193.2084,-57.1181
193.2084,193.4083,-57.1353
193.4083,193.6081,-56.8695
193.6081,193.808,-56.3773
193.808,194.0078,-55.8522
194.0078,194.2077,-55.5397
194.2077,194.4075,-55.5909
194.4075,194.6073,-55.9279
194.6073,194.8072,-56.2092
194.8072,195.007,-55.9512
195.007,195.2069,-54.7874
195.2069,195.4067,-52.6787
195.4067,195.6066,-50.058
195.6066,195.8064,-47.6909
195.8064,196.0062,-46.3758
196.0062,196.2061,-46.6061

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.21
191.7,1.6273
192.3,3.3099
192.7,3.2213
193.5,2.8554
193.9,3.8187
