//DATASET,
//created,Tue, 16 Feb 2021 13:41:47 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6097,191.8095,-57.8892
191.8095,192.0094,-57.0674
192.0094,192.2092,-56.4296
192.2092,192.4091,-56.0429
192.4091,192.6089,-55.9316
192.6089,192.8088,-56.055
192.8088,193.0086,-56.2999
193.0086,193.2084,-56.5019
193.2084,193.4083,-56.4998
193.4083,193.6081,-56.2116
193.6081,193.808,-55.6951
193.808,194.0078,-55.1461
194.0078,194.2077,-54.8128
194.2077,194.4075,-54.8461
194.4075,194.6073,-55.1641
194.6073,194.8072,-55.4179
194.8072,195.007,-55.1159
195.007,195.2069,-53.8877
195.2069,195.4067,-51.6967
195.4067,195.6066,-48.9887
195.6066,195.8064,-46.5482
195.8064,196.0062,-45.1928
196.0062,196.2061,-45.4276



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.2874
192.2,2.7731
192.4,2.9619
192.9,2.484
193.6,2.561
194.1,3.571
194.3,3.4948
194.8,2.764
194.9,2.9364
195.3,5.9624
195.5,8.4853
195.6,9.7218

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6899
191.8095,192.0094,-57.9256
192.0094,192.2092,-57.3404
192.2092,192.4091,-56.9993
192.4091,192.6089,-56.9261
192.6089,192.8088,-57.0815
192.8088,193.0086,-57.3553
193.0086,193.2084,-57.5871
193.2084,193.4083,-57.6191
193.4083,193.6081,-57.3703
193.6081,193.808,-56.8966
193.808,194.0078,-56.3895
194.0078,194.2077,-56.0929
194.2077,194.4075,-56.1577
194.4075,194.6073,-56.5092
194.6073,194.8072,-56.8115
194.8072,195.007,-56.5871
195.007,195.2069,-55.4721
195.2069,195.4067,-53.4258
195.4067,195.6066,-50.8713
195.6066,195.8064,-48.5598
195.8064,196.0062,-47.2753
196.0062,196.2061,-47.5022



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.4649
191.7,1.8925
191.8,2.2975
191.9,2.6692
192,2.9968
192.1,3.271
192.2,3.4832
192.3,3.6285
192.4,3.7046
192.5,3.7139
192.6,3.6627
192.7,3.5635
192.8,3.4315
193,3.1507
193.2,2.9906
193.3,3.0013
193.4,3.0861
193.5,3.2414
193.6,3.4585
193.7,3.7157
193.8,3.9853
194,4.4292
194.1,4.5471
194.2,4.5687
194.3,4.4951
194.4,4.3409
194.5,4.146
194.6,3.9578
194.7,3.8375
194.8,3.8508
194.9,4.0561
195.1,5.1849
195.3,7.2827
195.4,8.5791
195.5,9.9258
195.7,12.3424

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.0742
191.8095,192.0094,-57.2657
192.0094,192.2092,-56.6401
192.2092,192.4091,-56.264
192.4091,192.6089,-56.1614
192.6089,192.8088,-56.2922
192.8088,193.0086,-56.5438
193.0086,193.2084,-56.7526
193.2084,193.4083,-56.7584
193.4083,193.6081,-56.4793
