//DATASET,
//created,Wed, 03 Feb 2021 13:28:32 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
192.4091,192.6089,-56.5629
192.6089,192.8088,-56.7066
192.8088,193.0086,-56.9698
193.0086,193.2084,-57.1907
193.2084,193.4083,-57.2102
193.4083,193.6081,-56.947
193.6081,193.808,-56.4577
193.808,194.0078,-55.9353
194.0078,194.2077,-55.6253
194.2077,194.4075,-55.6787
194.4075,194.6073,-56.0179
194.6073,194.8072,-56.3024
194.8072,195.007,-56.0497
195.007,195.2069,-54.8934
195.2069,195.4067,-52.7944
195.4067,195.6066,-50.1839
195.6066,195.8064,-47.8255
195.8064,196.0062,-46.5151
196.0062,196.2061,-46.7449



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.2624
191.8,1.6435
192,2.2975
192.1,2.5509
192.2,2.7437
192.3,2.8713
193,2.3036
193.2,2.1188
193.6,2.524
193.7,2.7635
193.9,3.2473
194,3.4271
194.3,3.4535
194.5,3.0787
195,3.2858
195.2,4.8171
195.3,5.9079
195.5,8.4258
195.6,9.6601
195.7,10.7368

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7153
191.8095,192.0094,-57.9528
192.0094,192.2092,-57.3693
192.2092,192.4091,-57.0297
192.4091,192.6089,-56.9577
192.6089,192.8088,-57.1141
192.8088,193.0086,-57.3888
193.0086,193.2084,-57.6216
193.2084,193.4083,-57.6547
193.4083,193.6081,-57.4071
193.6081,193.808,-56.9348
193.808,194.0078,-56.429
194.0078,194.2077,-56.1336
194.2077,194.4075,-56.1994
194.4075,194.6073,-56.552
194.6073,194.8072,-56.8558
194.8072,195.007,-56.6339
195.007,195.2069,-55.5225
195.2069,195.4067,-53.4807
195.4067,195.6066,-50.931
195.6066,195.8064,-48.6237
195.8064,196.0062,-47.3414
196.0062,196.2061,-47.5681



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.3287
192,1.6848
192.6,2.1597
192.7,2.0378
192.9,1.7186
193.4,1.3957
193.5,1.5203
193.6,1.7051
193.8,2.1659
194,2.549
194.1,2.6401
194.8,1.7275
195.4,5.8811
195.5,7.1115
195.6,8.2957
195.7,9.3299
195.8,10.1177

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.2781
191.8095,192.0094,-58.556
192.0094,192.2092,-58.0093
192.2092,192.4091,-57.7017
192.4091,192.6089,-57.6565
192.6089,192.8088,-57.8355
192.8088,193.0086,-58.1307
193.0086,193.2084,-58.3846
193.2084,193.4083,-58.4417
193.4083,193.6081,-58.2219
193.6081,193.808,-57.7795
193.808,194.0078,-57.3029
194.0078,194.2077,-57.0332
194.2077,194.4075,-57.1213
194.4075,194.6073,-57.4976
194.6073,194.8072,-57.8359
194.8072,195.007,-57.6686
195.007,195.2069,-56.6363
195.2069,195.4067,-54.6952
195.4067,195.6066,-52.2527
195.6066,195.8064,-50.0354
195.8064,196.0062,-48.8026
196.0062,196.2061,-49.0238



//TRACE,Optical Spectrum,Input 1 (Run 17) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1434
191.7,1.558
191.8,1.9504
191.9,2.3097
192,2.6256
192.1,2.8887
192.6,3.2374
192.7,3.1318
192.8,2.9937
192.9,2.843
193.1,2.5893
193.2,2.5278
193.3,2.5311
193.4,2.6079
193.5,2.7545
193.6,2.9624
193.7,3.2102
193.8,3.4705
194.2,4.0222
194.3,3.9422
194.5,3.5795
194.6,3.3825
194.7,3.2511
194.9,3.4372
195,3.8524
195.1,4.5176
195.2,5.4333
195.3,6.5529
195.4,7.8158
195.5,9.1296
195.6,10.3906
195.7,11.4901

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4144
191.8095,192.0094,-57.6303
192.0094,192.2092,-57.027
192.2092,192.4091,-56.6703
192.4091,192.6089,-56.584
192.6089,192.8088,-56.7283
192.8088,193.0086,-56.9922
193.0086,193.2084,-57.2137
193.2084,193.4083,-57.2339
193.4083,193.6081,-56.9716
193.6081,193.808,-56.4832
193.808,194.0078,-55.9617
194.0078,194.2077,-55.6525
194.2077,194.4075,-55.7065
194.4075,194.6073,-56.0464
194.6073,194.8072,-56.332
194.8072,195.007,-56.0809
195.007,195.2069,-54.927
195.2069,195.4067,-52.831
195.4067,195.6066,-50.2238
195.6066,195.8064,-47.8681
195.8064,196.0062,-46.5592
196.0062,196.2061,-46.7888



//TRACE,Optical Spectrum,Input 1 (Run 18) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.3677
191.8,1.7528
191.9,2.1052
192,2.4144
192.2,2.8674
192.3,2.9979
192.4,3.0605
192.5,3.0577
192.7,2.8863
192.8,2.7447
192.9,2.5906
193,2.4452
193.1,2.3299
193.3,2.2636
193.4,2.3358
193.5,2.4774
193.6,2.6802
193.7,2.9227
193.8,3.1777
193.9,3.4122
194,3.5946
194.1,3.7006
194.2,3.7114
194.3,3.6276
194.4,3.4633
194.5,3.2571
194.7,2.9174
194.8,2.9083
194.9,3.0851
195,3.4877
195.1,4.1379
195.3,6.1377
195.4,7.3815
195.5,8.6766
195.6,9.9204
195.7,11.0052
195.8,11.8312

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.608
191.8095,192.0094,-57.8379
192.0094,192.2092,-57.2473
192.2092,192.4091,-56.9016
192.4091,192.6089,-56.8245
192.6089,192.8088,-56.9766
192.8088,193.0086,-57.2475
193.0086,193.2084,-57.4762
193.2084,193.4083,-57.5047
193.4083,193.6081,-57.2519
193.6081,193.808,-56.7738
193.808,194.0078,-56.2624
194.0078,194.2077,-55.9621
194.2077,194.4075,-56.0237
194.4075,194.6073,-56.3718
194.6073,194.8072,-56.6691
194.8072,195.007,-56.4368
195.007,195.2069,-55.3103
195.2069,195.4067,-53.2491
195.4067,195.6066,-50.679
195.6066,195.8064,-48.3545
195.8064,196.0062,-47.0627
196.0062,196.2061,-47.2904



//TRACE,Optical Spectrum,Input 1 (Run 19) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,0.8986
191.7,1.3033
191.8,1.686
192,2.3429
192.2,2.7917
192.3,2.9205
192.4,2.9815
192.5,2.9772
192.6,2.9136
192.7,2.8031
192.8,2.6604
192.9,2.5051
193,2.3586
193.4,2.2437
193.5,2.3836
193.7,2.8253
193.8,3.0785
194,3.4921
194.2,3.6061
194.3,3.5211
194.4,3.3556
194.5,3.148
194.7,2.8045
194.8,2.7926
194.9,2.9659
195,3.3642
195.1,4.0094
195.2,4.9023
195.4,7.2345
195.5,8.5232
195.6,9.7612
195.7,10.841
195.8,11.6632

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6736
191.8095,192.0094,-57.9082
192.0094,192.2092,-57.3219
192.2092,192.4091,-56.9799
192.4091,192.6089,-56.9059
192.6089,192.8088,-57.0607
192.8088,193.0086,-57.3339
193.0086,193.2084,-57.5651
193.2084,193.4083,-57.5964
193.4083,193.6081,-57.3468
193.6081,193.808,-56.8723
193.808,194.0078,-56.3643
194.0078,194.2077,-56.067
194.2077,194.4075,-56.1312
194.4075,194.6073,-56.482
194.6073,194.8072,-56.7833
194.8072,195.007,-56.5573
195.007,195.2069,-55.4401
195.2069,195.4067,-53.3908
195.4067,195.6066,-50.8332
195.6066,195.8064,-48.5191
195.8064,196.0062,-47.2331
196.0062,196.2061,-47.4602



//TRACE,Optical Spectrum,Input 1 (Run 20) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.8734
192.4,2.4539
192.6,2.3671
192.7,2.2483
192.9,1.9349
193.1,1.656
193.2,1.5807
193.6,1.947
193.7,2.1757
193.8,2.417
194,2.8084
194.1,2.9032
194.5,2.4198
194.7,2.0508
195.1,3.1517
195.3,5.0592
195.5,7.4998
195.6,8.6988
195.7,9.7455
195.8,10.5428

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.1117
191.8095,192.0094,-58.3777
192.0094,192.2092,-57.8201
192.2092,192.4091,-57.503
192.4091,192.6089,-57.4499
192.6089,192.8088,-57.6222
192.8088,193.0086,-57.9114
193.0086,193.2084,-58.159
193.2084,193.4083,-58.209
193.4083,193.6081,-57.981
193.6081,193.808,-57.5297
193.808,194.0078,-57.0446
194.0078,194.2077,-56.7673
194.2077,194.4075,-56.8488
194.4075,194.6073,-57.218
194.6073,194.8072,-57.5461
194.8072,195.007,-57.3626
195.007,195.2069,-56.307
195.2069,195.4067,-54.3362
195.4067,195.6066,-51.8621
195.6066,195.8064,-49.6183
195.8064,196.0062,-48.3709
196.0062,196.2061,-48.5937



//TRACE,Optical Spectrum,Input 1 (Run 21) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
194.1,3.6315
194.5,3.1846
194.6,2.9815
194.7,2.8423
195.5,8.5746

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.6517
191.8095,192.0094,-57.8847
192.0094,192.2092,-57.2969
192.2092,192.4091,-56.9537
192.4091,192.6089,-56.8787
192.6089,192.8088,-57.0325
192.8088,193.0086,-57.305
193.0086,193.2084,-57.5354
193.2084,193.4083,-57.5657
193.4083,193.6081,-57.315
193.6081,193.808,-56.8393
193.808,194.0078,-56.3302
194.0078,194.2077,-56.0318
194.2077,194.4075,-56.0952
194.4075,194.6073,-56.4451
194.6073,194.8072,-56.7451
194.8072,195.007,-56.517
195.007,195.2069,-55.3966
195.2069,195.4067,-53.3433
195.4067,195.6066,-50.7816
