//DATASET,
//created,Sun, 22 Nov 2020 21:09:22 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
189.6594,189.7592,-65.9532
189.7592,189.8591,-65.6127
189.8591,189.9589,-65.2837
189.9589,190.0588,-64.9653
190.0588,190.1586,-64.6553
190.1586,190.2584,-64.3508
190.2584,190.3583,-64.0488
190.3583,190.4581,-63.7457
190.4581,190.558,-63.4374
190.558,190.6578,-63.1204
190.6578,190.7577,-62.791
190.7577,190.8575,-62.4465
190.8575,190.9573,-62.0837
190.9573,191.0572,-61.7002
191.0572,191.157,-61.3077
191.157,191.2569,-60.8907
191.2569,191.3567,-60.4602
191.3567,191.4566,-60.0201
191.4566,191.5564,-59.5769
191.5564,191.6562,-59.1389
191.6562,191.7561,-58.715
191.7561,191.8559,-58.3151
191.8559,191.9558,-57.9497
191.9558,192.0556,-57.6287
192.0556,192.1555,-57.3617
192.1555,192.2553,-57.1559
192.2553,192.3552,-57.0164
192.3552,192.455,-56.9447
192.455,192.5548,-56.9386
192.5548,192.6547,-56.9909
192.6547,192.7545,-57.0905
192.7545,192.8544,-57.2211
192.8544,192.9542,-57.3635
192.9542,193.0541,-57.4966
193.0541,193.1539,-57.5984
193.1539,193.2538,-57.65
193.2538,193.3536,-57.6367
193.3536,193.4534,-57.5515
193.4534,193.5533,-57.3953
193.5533,193.6531,-57.1801
193.6531,193.753,-56.9263
193.753,193.8528,-56.6616
193.8528,193.9527,-56.4179
193.9527,194.0525,-56.2264
194.0525,194.1523,-56.1138
194.1523,194.2522,-56.0943
194.2522,194.352,-56.1691
194.352,194.4519,-56.3208
194.4519,194.5517,-56.5162
194.5517,194.6516,-56.7051
194.6516,194.7514,-56.8269
194.7514,194.8512,-56.8195
194.8512,194.9511,-56.6258
194.9511,195.0509,-56.2053
195.0509,195.1508,-55.5427
195.1508,195.2506,-54.6347
195.2506,195.3505,-53.5242
195.3505,195.4503,-52.2765
195.4503,195.5502,-50.9794
195.5502,195.65,-49.7363
195.65,195.7498,-48.6506
195.7498,195.8497,-47.8199
195.8497,195.9495,-47.3236
195.9495,196.0494,-47.2087
196.0494,196.1492,-47.4961
196.1492,196.2491,-48.1688
196.2491,196.3489,-49.1837
196.3489,196.4488,-50.4726
196.4488,196.5486,-51.9511
196.5486,196.6484,-53.5323
196.6484,196.7483,-55.1309
196.7483,196.8481,-56.6733
196.8481,196.948,-58.1021
196.948,197.0478,-59.378
197.0478,197.1477,-60.4821
197.1477,197.2475,-61.4091
197.2475,197.3473,-62.1699
197.3473,197.4472,-62.7834
197.4472,197.547,-63.2763
197.547,197.6469,-63.6761
197.6469,197.7467,-64.0113
197.7467,197.8466,-64.3062
197.8466,197.9464,-64.5818
197.9464,198.0462,-64.8536
198.0462,198.1461,-65.133
198.1461,198.2459,-65.4264
198.2459,198.3458,-65.7369
198.3458,198.4456,-66.0645
198.4456,198.5455,-66.4079
198.5455,198.6453,-66.7639
198.6453,198.7452,-67.129
198.7452,198.845,-67.4992
198.845,198.9448,-67.8705
198.9448,199.0447,-68.2392
199.0447,199.1445,-68.6024
199.1445,199.2444,-68.958
199.2444,199.3442,-69.2982
199.3442,199.4441,-69.6294
199.4441,199.5439,-69.9477
199.5439,199.6438,-70.2516
199.6438,199.7436,-70.5408
199.7436,199.8503,-70.8249

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,14.287
191.9,15.0176
192,15.3236
192.2,15.7708
192.4,15.9591
192.5,15.9542
192.7,15.779
192.8,15.6358
192.9,15.4801
193,15.3331
193.1,15.216
193.3,15.1459
193.4,15.2158
193.5,15.3551
193.6,15.5554
193.7,15.7953
193.8,16.0478
193.9,16.2799
194.1,16.564
194.3,16.4874
194.4,16.3213
194.5,16.1132
