//DATASET,
//created,Sat, 06 Feb 2021 21:23:39 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
195.4067,195.6066,-50.3134
195.6066,195.8064,-47.9638
195.8064,196.0062,-46.6583
196.0062,196.2061,-46.8875



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.1817
191.7,1.5979
191.8,1.9917
191.9,2.3526
192,2.6699
192.1,2.9343
192.2,3.1375
192.3,3.2745
192.4,3.343
192.7,3.1833
192.8,3.0459
192.9,2.8959
193,2.7546
193.1,2.6436
193.2,2.583
193.5,2.8125
193.6,3.0215
193.7,3.2705
193.8,3.5319
193.9,3.7725
194,3.9606
194.1,4.0719
194.2,4.0874
194.3,4.0081
194.5,3.647
194.8,3.3216
194.9,3.511
195,3.9289
195.1,4.5971
195.2,5.5164
195.3,6.6399
195.4,7.9068
195.5,9.2245
195.6,10.4891
195.7,11.5916

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.3738
191.8095,192.0094,-57.5868
192.0094,192.2092,-56.9809
192.2092,192.4091,-56.6218
192.4091,192.6089,-56.5336
192.6089,192.8088,-56.6763
192.8088,193.0086,-56.9387
193.0086,193.2084,-57.1587
193.2084,193.4083,-57.1772
193.4083,193.6081,-56.9129
193.6081,193.808,-56.4223
193.808,194.0078,-55.8987
194.0078,194.2077,-55.5876
194.2077,194.4075,-55.64
194.4075,194.6073,-55.9783
194.6073,194.8072,-56.2614
194.8072,195.007,-56.0063
195.007,195.2069,-54.8467
195.2069,195.4067,-52.7434
195.4067,195.6066,-50.1285
195.6066,195.8064,-47.7662
195.8064,196.0062,-46.4537
196.0062,196.2061,-46.6838



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.047
191.7,1.4577
191.8,1.8462
191.9,2.2019
192,2.5142
192.1,2.774
192.2,2.9729
192.3,3.106
192.4,3.1709
192.5,3.1702
192.6,3.1099
192.7,3.0023
192.8,2.8624
193,2.5661
193.1,2.4525
193.2,2.389
193.3,2.39
193.4,2.4644
193.5,2.6084
193.6,2.8136
193.7,3.0586
193.8,3.3161
193.9,3.553
194,3.7376
194.1,3.8457
194.2,3.8583
194.3,3.7763
194.4,3.6137
194.5,3.4095
194.6,3.2099
194.7,3.0751
194.8,3.0698
194.9,3.2515
195,3.6601
195.1,4.3174
195.2,5.2241
195.3,6.334
195.4,7.5868
195.5,8.8907
195.6,10.1426
195.7,11.2344
195.8,12.0656

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5165
191.8095,192.0094,-57.7398
192.0094,192.2092,-57.1432
192.2092,192.4091,-56.7922
192.4091,192.6089,-56.7108
192.6089,192.8088,-56.8592
192.8088,193.0086,-57.1268
193.0086,193.2084,-57.3521
193.2084,193.4083,-57.3767
193.4083,193.6081,-57.1194
193.6081,193.808,-56.6364
193.808,194.0078,-56.1203
194.0078,194.2077,-55.8157
194.2077,194.4075,-55.8737
194.4075,194.6073,-56.218
194.6073,194.8072,-56.5097
194.8072,195.007,-56.2685
195.007,195.2069,-55.1291
195.2069,195.4067,-53.0515
195.4067,195.6066,-50.4639
195.6066,195.8064,-48.1246
195.8064,196.0062,-46.8247
196.0062,196.2061,-47.0533



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,1.1977
191.9,1.9224
192,2.2257
192.1,2.4769
192.3,2.7935
192.4,2.8518
192.5,2.8451
192.7,2.6668
192.9,2.365
193.3,2.0245
193.5,2.2298
193.6,2.4279
193.8,2.916
193.9,3.1459
194,3.3241
194.1,3.4263
194.4,3.1789
194.8,2.6028
195.1,3.7986
195.4,6.9934
195.5,8.2717
195.7,10.5718
195.8,11.3879

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.7812
191.8095,192.0094,-58.0235
192.0094,192.2092,-57.4443
192.2092,192.4091,-57.1084
192.4091,192.6089,-57.0396
192.6089,192.8088,-57.1986
192.8088,193.0086,-57.4758
193.0086,193.2084,-57.711
193.2084,193.4083,-57.7469
193.4083,193.6081,-57.5026
193.6081,193.808,-57.0337
193.808,194.0078,-56.5314
194.0078,194.2077,-56.239
194.2077,194.4075,-56.3074
194.4075,194.6073,-56.6627
194.6073,194.8072,-56.9706
194.8072,195.007,-56.7551
195.007,195.2069,-55.653
195.2069,195.4067,-53.623
195.4067,195.6066,-51.086
195.6066,195.8064,-48.7892
195.8064,196.0062,-47.5127
196.0062,196.2061,-47.7387



//TRACE,Optical Spectrum,Input 1 (Run 14) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.3325
191.8,2.1545
192,2.8439
192.1,3.1135
192.3,3.4629
192.4,3.5355
192.6,3.4875
192.8,3.2511
192.9,3.1039
193.1,2.8574
193.2,2.7999
193.3,2.8076
193.4,2.8891
193.5,3.0408
193.6,3.2542
193.7,3.5075
193.8,3.7733
193.9,4.0181
194.1,4.3249
194.2,4.3436
194.3,4.2673
194.4,4.1105
194.5,3.9127
194.7,3.5959
194.8,3.6033
194.9,3.8012
195,4.2295
195.1,4.91
195.2,5.8434
195.3,6.9821
195.4,8.2647
195.5,9.5978
195.7,11.9913

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2143
191.8095,192.0094,-57.4159
192.0094,192.2092,-56.7994
192.2092,192.4091,-56.4313
192.4091,192.6089,-56.3354
192.6089,192.8088,-56.4718
192.8088,193.0086,-56.7284
193.0086,193.2084,-56.9425
193.2084,193.4083,-56.9542
193.4083,193.6081,-56.682
193.6081,193.808,-56.1829
193.808,194.0078,-55.651
194.0078,194.2077,-55.3326
194.2077,194.4075,-55.3787
194.4075,194.6073,-55.7103
194.6073,194.8072,-55.9837
194.8072,195.007,-55.7132
195.007,195.2069,-54.5311
195.2069,195.4067,-52.3989
195.4067,195.6066,-49.7534
195.6066,195.8064,-47.3654
195.8064,196.0062,-46.0388
196.0062,196.2061,-46.2704



//TRACE,Optical Spectrum,Input 1 (Run 15) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.0497
191.7,1.4605
191.8,1.8492
191.9,2.205
192,2.5174
192.1,2.7773
192.2,2.9763
192.4,3.1744
192.5,3.1738
192.6,3.1135
192.7,3.0061
192.8,2.8661
192.9,2.7137
193,2.57
193.1,2.4564
193.2,2.393
193.3,2.3941
193.4,2.4685
193.5,2.6126
193.6,2.8178
193.7,3.0629
193.8,3.3205
193.9,3.5575
194,3.7422
194.1,3.8503
194.2,3.863
194.3,3.7811
194.4,3.6185
194.5,3.4144
194.6,3.2149
194.7,3.0802
194.8,3.075
194.9,3.2568
195,3.6656
195.1,4.3231
195.2,5.2301
195.3,6.3402
195.4,7.5933
195.5,8.8975
195.6,10.1497
195.7,11.2417
195.8,12.0731

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.5136
191.8095,192.0094,-57.7366
192.0094,192.2092,-57.1399
192.2092,192.4091,-56.7887
192.4091,192.6089,-56.7071
192.6089,192.8088,-56.8555
192.8088,193.0086,-57.1229
193.0086,193.2084,-57.3481
193.2084,193.4083,-57.3726
193.4083,193.6081,-57.1151
193.6081,193.808,-56.632
193.808,194.0078,-56.1157
194.0078,194.2077,-55.8111
194.2077,194.4075,-55.869
194.4075,194.6073,-56.2131
194.6073,194.8072,-56.5047
194.8072,195.007,-56.2631
195.007,195.2069,-55.1233
195.2069,195.4067,-53.0452
195.4067,195.6066,-50.457
195.6066,195.8064,-48.1172
195.8064,196.0062,-46.8171
196.0062,196.2061,-47.0458



//TRACE,Optical Spectrum,Input 1 (Run 16) 
//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.049
191.7,1.4598
191.8,1.8484
191.9,2.2041
192,2.5166
192.1,2.7765
192.2,2.9754
192.3,3.1085
192.4,3.1735
192.5,3.1728
192.6,3.1125
192.8,2.8651
192.9,2.7127
193,2.569
193.1,2.4554
193.2,2.3919
193.3,2.393
193.4,2.4674
193.5,2.6115
193.6,2.8167
193.7,3.0618
193.8,3.3194
193.9,3.5563
194,3.741
194.1,3.8491
194.2,3.8618
194.3,3.7798
194.4,3.6173
194.5,3.4131
194.6,3.2135
194.7,3.0788
194.8,3.0736
194.9,3.2554
195,3.6642
195.1,4.3216
195.2,5.2285
195.3,6.3386
195.4,7.5916
195.5,8.8957
195.6,10.1478
195.7,11.2397
195.8,12.0711

//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
