//DATASET,
//created,Wed, 17 Feb 2021 00:29:43 GMT

//TRACE,Optical Spectrum,Input 1 (Run 1) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
195.007,195.2069,-55.8097
195.2069,195.4067,-53.7939
195.4067,195.6066,-51.272
195.6066,195.8064,-48.9879
195.8064,196.0062,-47.7184
196.0062,196.2061,-47.9437

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.8,1.4956
191.9,1.8389
192.2,2.5766
192.3,2.7001
192.5,2.7479
192.7,2.5665
193.3,1.9153
193.5,2.1167
193.8,2.7963
194,3.2005
194.1,3.3009
194.3,3.218
194.5,2.8374
194.8,2.4632
195,3.0128
195.4,6.816
195.7,10.3737
195.8,11.1853



//TRACE,Optical Spectrum,Input 1 (Run 10) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.2338
191.8095,192.0094,-57.4368
192.0094,192.2092,-56.8217
192.2092,192.4091,-56.4546
192.4091,192.6089,-56.3597
192.6089,192.8088,-56.4969
192.8088,193.0086,-56.7542
193.0086,193.2084,-56.969
193.2084,193.4083,-56.9815
193.4083,193.6081,-56.7103
193.6081,193.808,-56.2122
193.808,194.0078,-55.6813
194.0078,194.2077,-55.3638
194.2077,194.4075,-55.4107
194.4075,194.6073,-55.7431
194.6073,194.8072,-56.0177
194.8072,195.007,-55.7491
195.007,195.2069,-54.5697
195.2069,195.4067,-52.4411
195.4067,195.6066,-49.7993
195.6066,195.8064,-47.4145
195.8064,196.0062,-46.0896
196.0062,196.2061,-46.3211

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.314
191.8,2.1346
191.9,2.5005
192.1,3.0916
192.3,3.4398
192.4,3.5119
192.6,3.4631
192.7,3.3609
192.9,3.0784
193.1,2.8312
193.2,2.7734
193.3,2.7806
193.4,2.8617
193.5,3.0129
193.6,3.2257
193.8,3.7437
193.9,3.988
194,4.1795
194.1,4.2939
194.2,4.3122
194.3,4.2356
194.4,4.0784
194.9,3.7656
195,4.1926
195.1,4.8717
195.2,5.8033
195.5,9.5521
195.8,12.7897



//TRACE,Optical Spectrum,Input 1 (Run 11) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-57.8853
191.8095,192.0094,-57.0632
192.0094,192.2092,-56.4251
192.2092,192.4091,-56.0382
192.4091,192.6089,-55.9267
192.6089,192.8088,-56.05
192.8088,193.0086,-56.2947
193.0086,193.2084,-56.4965
193.2084,193.4083,-56.4942
193.4083,193.6081,-56.2058
193.6081,193.808,-55.6891
193.808,194.0078,-55.14
194.0078,194.2077,-54.8065
194.2077,194.4075,-54.8396
194.4075,194.6073,-55.1575
194.6073,194.8072,-55.411
194.8072,195.007,-55.1086
195.007,195.2069,-53.8798
195.2069,195.4067,-51.6882
195.4067,195.6066,-48.9793
195.6066,195.8064,-46.5382
195.8064,196.0062,-45.1825
196.0062,196.2061,-45.4173

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.6,1.6436
191.8,2.4906
191.9,2.8691
192.1,3.4835
192.3,3.852
192.6,3.8991
192.8,3.6748
192.9,3.5333
193,3.4007
193.1,3.2987
193.2,3.2478
193.6,3.7343
193.7,3.9967
193.9,4.5249
194,4.725
194.1,4.8471
194.3,4.8025
194.6,4.2776
194.8,4.1847
194.9,4.4002
195,4.85
195.3,7.6884
195.6,11.6767



//TRACE,Optical Spectrum,Input 1 (Run 12) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-59.0966
191.8095,192.0094,-58.3615
192.0094,192.2092,-57.8029
192.2092,192.4091,-57.485
192.4091,192.6089,-57.4312
192.6089,192.8088,-57.6029
192.8088,193.0086,-57.8915
193.0086,193.2084,-58.1386
193.2084,193.4083,-58.1879
193.4083,193.6081,-57.9591
193.6081,193.808,-57.5071
193.808,194.0078,-57.0211
194.0078,194.2077,-56.7431
194.2077,194.4075,-56.824
194.4075,194.6073,-57.1926
194.6073,194.8072,-57.5198
194.8072,195.007,-57.3348
195.007,195.2069,-56.2771
195.2069,195.4067,-54.3036
195.4067,195.6066,-51.8266
195.6066,195.8064,-49.5804
195.8064,196.0062,-48.3317
196.0062,196.2061,-48.5546

//Parameterized
#Frequency,Power
#(THz),(dBm)
191.7,0.8883
191.9,1.5898
192.8,2.1171
194.8,2.0471
195.7,9.7833



//TRACE,Optical Spectrum,Input 1 (Run 13) 
//NoiseBins
#LowerFrequency,UpperFrequency,Power
#(THz),(THz),(dBm)
191.6097,191.8095,-58.4563
